close,datetime,high,low,open,volume
3601.107,2019/2/18 9:39,3606.523,3595.826,3605.559,63664
3592.306,2019/2/18 9:44,3603.815,3592.305,3595.818,60854
3592.503,2019/2/18 9:49,3595.472,3589.585,3594.509,62516
3597.042,2019/2/18 9:54,3597.082,3591.357,3595.333,27146
3597.557,2019/2/18 9:59,3601.544,3593.547,3593.572,32438
3586.627,2019/2/18 10:04,3597.766,3585.651,3590.601,64576
3588.589,2019/2/18 10:09,3590.338,3582.937,3587.078,65556
3588.063,2019/2/18 10:14,3591.808,3586.427,3589.991,34844
3587.116,2019/2/18 10:34,3589.787,3584.85,3585.605,34630
3582.019,2019/2/18 10:39,3586.585,3576.146,3581.03,89478
3588.065,2019/2/18 10:44,3588.82,3580.612,3585.306,44494
3597.72,2019/2/18 10:49,3602.223,3587.856,3599.231,87196
3594.731,2019/2/18 10:54,3598.476,3593.739,3594.89,33310
3593.944,2019/2/18 10:59,3596.893,3592.225,3593.189,19470
3591.58,2019/2/18 11:04,3596.894,3590.825,3593.951,22478
3589.349,2019/2/18 11:09,3593.012,3586.824,3590.313,29874
3598.255,2019/2/18 11:14,3599.06,3589.299,3597.291,38978
3594.975,2019/2/18 11:19,3600.988,3594.011,3594.766,28872
3589.562,2019/2/18 11:24,3599.999,3589.562,3592.608,39146
3598.834,2019/2/18 11:29,3606.435,3590.318,3604.718,95494
3602.359,2019/2/18 13:34,3603.513,3594.374,3602.15,47016
3602.18,2019/2/18 13:39,3604.891,3598.407,3598.457,31766
3600.931,2019/2/18 13:44,3603.431,3597.466,3600.358,24866
3602.918,2019/2/18 13:49,3603.127,3595.941,3597.477,23916
3602.396,2019/2/18 13:54,3605.885,3600.234,3600.886,39150
3600.889,2019/2/18 13:59,3603.935,3599.244,3601.88,26760
3602.889,2019/2/18 14:04,3605.051,3599.967,3603.619,30598
3606.572,2019/2/18 14:09,3607.352,3600.702,3605.188,32760
3611.088,2019/2/18 14:14,3612.052,3605.435,3608.873,74862
3603.623,2019/2/18 14:19,3612.847,3602.868,3606.15,46384
3598.512,2019/2/18 14:24,3605.603,3597.757,3602.654,40894
3601.69,2019/2/18 14:29,3603.384,3598.696,3602.395,40682
3601.427,2019/2/18 14:34,3602.444,3599.269,3599.708,17660
3593.402,2019/2/18 14:39,3601.002,3589.341,3594.158,79040
3599.411,2019/2/18 14:44,3601.032,3593.352,3600.608,39088
3603.386,2019/2/18 14:49,3605.314,3598.657,3602.839,43856
3599.167,2019/2/18 14:54,3605.079,3599.167,3601.666,32328
3605.577,2019/2/18 14:59,3607.296,3596.433,3600.916,62444
3617.154,2019/2/18 21:04,3626.307,3612.165,3617.929,160106
3611.868,2019/2/18 21:09,3617.562,3609.943,3613.382,54908
3621.363,2019/2/18 21:14,3623.139,3611.111,3622.88,78842
3629.628,2019/2/18 21:19,3631.34,3622.134,3631.13,110558
3625.549,2019/2/18 21:24,3629.636,3623.597,3625.316,44472
3637.856,2019/2/18 21:29,3639.577,3625.357,3635.109,115356
3636.586,2019/2/18 21:34,3639.815,3635.073,3635.306,82624
3640.634,2019/2/18 21:39,3640.84,3634.672,3638.682,49864
3638.362,2019/2/18 21:44,3643.605,3636.204,3636.987,66460
3629.959,2019/2/18 21:49,3639.141,3628.42,3629.177,87450
3629.421,2019/2/18 21:54,3631.379,3624.735,3628.665,67002
3631.794,2019/2/18 21:59,3634.324,3628.849,3632.551,33716
3631.347,2019/2/18 22:04,3633.36,3625.93,3628.613,38484
3627.704,2019/2/18 22:09,3631.349,3626.895,3628.667,20390
3632.656,2019/2/18 22:14,3632.656,3627.445,3628.434,19672
3627.203,2019/2/18 22:19,3633.959,3626.996,3629.937,21650
3628.628,2019/2/18 22:24,3630.142,3625.452,3629.935,19340
3628.165,2019/2/18 22:29,3630.898,3628.165,3629.128,8744
3630.765,2019/2/18 22:34,3632.301,3628.345,3629.982,18250
3633.051,2019/2/18 22:39,3633.284,3629.747,3630.781,10556
3634.871,2019/2/18 22:44,3635.676,3630.758,3634.897,25574
3633.937,2019/2/18 22:49,3637.687,3633.128,3634.35,28054
3634.693,2019/2/18 22:54,3634.926,3630.764,3631.752,19254
3638.388,2019/2/18 22:59,3639.17,3633.619,3637.425,53818
3624.882,2019/2/19 9:04,3641.152,3623.919,3629.285,110614
3625.096,2019/2/19 9:09,3627.564,3621.108,3622.387,62810
3620.127,2019/2/19 9:14,3627.883,3619.894,3620.703,45256
3620.589,2019/2/19 9:19,3621.587,3613.581,3621.061,82354
3620.621,2019/2/19 9:24,3624.339,3618.67,3620.621,33846
3624.332,2019/2/19 9:29,3625.088,3620.385,3622.38,15784
3621.384,2019/2/19 9:34,3625.271,3621.384,3622.399,15726
3624.62,2019/2/19 9:39,3625.588,3621.168,3622.875,11864
3627.101,2019/2/19 9:44,3630.305,3623.631,3627.101,43620
3626.136,2019/2/19 9:49,3629.091,3624.41,3626.13,18510
3628.32,2019/2/19 9:54,3629.335,3625.402,3629.309,14748
3620.402,2019/2/19 9:59,3629.309,3620.402,3622.353,33340
3628.557,2019/2/19 10:04,3629.313,3620.371,3625.822,29920
3626.399,2019/2/19 10:09,3630.096,3624.653,3626.141,18360
3625.41,2019/2/19 10:14,3627.208,3623.458,3625.643,12268
3624.61,2019/2/19 10:34,3627.113,3624.129,3625.367,14260
3622.591,2019/2/19 10:39,3625.303,3621.634,3623.347,18212
3623.307,2019/2/19 10:44,3625.068,3621.345,3624.269,23002
3621.301,2019/2/19 10:49,3624.011,3616.81,3622.057,48620
3620.782,2019/2/19 10:54,3625.527,3618.598,3619.354,29980
3626.583,2019/2/19 10:59,3629.577,3620.531,3626.031,42956
3627.859,2019/2/19 11:04,3633.522,3625.094,3627.833,80076
3628.563,2019/2/19 11:09,3629.605,3625.098,3628.383,18374
3624.105,2019/2/19 11:14,3628.589,3623.142,3626.818,23252
3628.661,2019/2/19 11:19,3629.624,3622.183,3626.132,19212
3625.896,2019/2/19 11:24,3629.428,3623.891,3624.7,19434
3622.146,2019/2/19 11:29,3627.435,3622.146,3624.124,17426
3620.837,2019/2/19 13:34,3626.89,3616.919,3621.594,106490
3610.32,2019/2/19 13:39,3620.827,3607.432,3610.14,145236
3609.084,2019/2/19 13:44,3613.283,3608.121,3608.562,65252
3610.511,2019/2/19 13:49,3613.271,3609.108,3611.268,48066
3606.802,2019/2/19 13:54,3610.51,3603.605,3607.971,78398
3606.082,2019/2/19 13:59,3611.525,3604.855,3605.612,60526
3602.76,2019/2/19 14:04,3608.611,3602.549,3606.021,62410
3609.04,2019/2/19 14:09,3610.029,3602.37,3607.553,45264
3606.555,2019/2/19 14:14,3610.989,3606.555,3608.068,26996
3608.95,2019/2/19 14:19,3611.366,3607.312,3610.722,28120
3605.744,2019/2/19 14:24,3609.493,3605.357,3605.537,20608
3609.744,2019/2/19 14:29,3610.157,3604.833,3607.01,22930
3606.431,2019/2/19 14:34,3610.812,3604.711,3607.239,32766
3605.479,2019/2/19 14:39,3608.405,3602.736,3603.707,42326
3600.952,2019/2/19 14:44,3607.404,3600.766,3602.698,41102
3607.448,2019/2/19 14:49,3608.437,3599.963,3605.935,46716
3610.81,2019/2/19 14:54,3613.681,3605.702,3608.049,58632
3607.403,2019/2/19 14:59,3611.408,3606.527,3608.715,53012
3603.376,2019/2/19 21:04,3606.475,3594.664,3601.04,117810
3605.326,2019/2/19 21:09,3608.687,3602.364,3606.498,52426
3611.455,2019/2/19 21:14,3616.099,3603.377,3611.73,67086
3607.764,2019/2/19 21:19,3612.444,3606.263,3607.252,27604
3611.697,2019/2/19 21:24,3613.649,3607.229,3610.709,22890
3612.716,2019/2/19 21:29,3616.188,3611.743,3612.717,37794
3611.275,2019/2/19 21:34,3614.127,3610.253,3610.468,20716
3612.05,2019/2/19 21:39,3613.79,3609.526,3612.8,17688
3611.774,2019/2/19 21:44,3612.827,3609.612,3610.574,14348
3609.016,2019/2/19 21:49,3612.735,3607.093,3608.861,20590
3610.514,2019/2/19 21:54,3610.542,3606.851,3608.802,16832
3602.945,2019/2/19 21:59,3610.514,3602.194,3604.117,30352
3602.395,2019/2/19 22:04,3606.603,3600.206,3602.157,43332
3599.887,2019/2/19 22:09,3602.352,3596.639,3600.126,56956
3590.38,2019/2/19 22:14,3600.125,3587.464,3589.415,114678
3590.433,2019/2/19 22:19,3595.814,3590.194,3591.934,46910
3593.402,2019/2/19 22:24,3594.182,3589.442,3592.441,16972
3591.667,2019/2/19 22:29,3594.392,3589.922,3590.138,16762
3591.849,2019/2/19 22:34,3592.627,3583.703,3587.909,76746
3594.585,2019/2/19 22:39,3595.364,3590.705,3594.914,34474
3593.897,2019/2/19 22:44,3594.647,3591.665,3593.146,12594
3598.823,2019/2/19 22:49,3600.377,3592.909,3597.651,46936
3599.82,2019/2/19 22:54,3600.861,3595.939,3598.133,24262
3588.097,2019/2/19 22:59,3599.877,3587.619,3593.59,40854
3576.07,2019/2/20 9:04,3588.188,3573.489,3575.117,177696
3564.066,2019/2/20 9:09,3575.863,3564.038,3569.242,127680
3557.189,2019/2/20 9:14,3568.514,3556.19,3558.128,161116
3552.187,2019/2/20 9:19,3560.831,3540.698,3547.293,259004
3548.48,2019/2/20 9:24,3553.432,3545.069,3551.422,103954
3546.215,2019/2/20 9:29,3550.64,3545.015,3545.226,79396
3551.001,2019/2/20 9:34,3556.32,3546.219,3554.659,80442
3546.648,2019/2/20 9:39,3551.386,3544.712,3547.662,62304
3538.41,2019/2/20 9:44,3547.842,3535.739,3542.128,128234
3540.207,2019/2/20 9:49,3544.889,3536.727,3538.467,87412
3540.169,2019/2/20 9:54,3542.659,3537.979,3540.169,55796
3534.548,2019/2/20 9:59,3540.122,3532.254,3534.759,105162
3543.413,2019/2/20 10:04,3544.421,3532.751,3540.684,74820
3545.841,2019/2/20 10:09,3547.042,3541.91,3546.291,50822
3548.473,2019/2/20 10:14,3551.505,3545.173,3549.674,58532
3547.021,2019/2/20 10:34,3550.223,3546.242,3546.242,38086
3554.239,2019/2/20 10:39,3556.19,3547.021,3553.25,74482
3552.716,2019/2/20 10:44,3557.228,3551.054,3552.266,51630
3548.987,2019/2/20 10:49,3555.206,3547.793,3549.198,36812
3549.679,2019/2/20 10:54,3552.195,3548.237,3548.929,31230
3548.937,2019/2/20 10:59,3551.399,3547.918,3549.421,15640
3546.794,2019/2/20 11:04,3553.364,3546.766,3552.386,26730
3548.992,2019/2/20 11:09,3550.392,3545.748,3549.203,22748
3548.761,2019/2/20 11:14,3554.908,3547.049,3550.018,33252
3540.959,2019/2/20 11:19,3549.722,3540.538,3544.951,53416
3546.701,2019/2/20 11:24,3548.084,3539.993,3546.645,38834
3545.792,2019/2/20 11:29,3548.844,3543.94,3545.464,31650
3544.984,2019/2/20 13:34,3555.158,3543.272,3548.464,93232
3550.197,2019/2/20 13:39,3551.397,3544.015,3548.724,30442
3550.154,2019/2/20 13:44,3554.4,3547.97,3550.637,32480
3560.062,2019/2/20 13:49,3561.647,3549.707,3560.663,85694
3559.381,2019/2/20 13:54,3561.121,3557.428,3560.37,44342
3557.428,2019/2/20 13:59,3563.104,3556.256,3560.368,50336
3562.349,2019/2/20 14:04,3564.089,3556.256,3560.609,40678
3570.216,2019/2/20 14:09,3570.273,3561.15,3566.127,84976
3576.128,2019/2/20 14:14,3579.02,3567.81,3576.073,124114
3589.763,2019/2/20 14:19,3597.425,3571.169,3593.032,250990
3585.546,2019/2/20 14:24,3594.447,3584.103,3585.093,104024
3589.269,2019/2/20 14:29,3592.959,3584.019,3591.009,61456
3588.281,2019/2/20 14:34,3591.228,3585.945,3588.253,36042
3589.248,2019/2/20 14:39,3592.657,3586.551,3590.265,41258
3591.694,2019/2/20 14:44,3591.954,3586.279,3588.029,35150
3594.88,2019/2/20 14:49,3594.88,3590.443,3593.14,59066
3590.183,2019/2/20 14:54,3594.909,3588.234,3589.944,57306
3590.432,2019/2/20 14:59,3593.854,3588.629,3592.89,80162
3597.443,2019/2/20 21:04,3608.726,3584.756,3598.59,240650
3608.772,2019/2/20 21:09,3609.014,3597.173,3606.284,117724
3611.342,2019/2/20 21:14,3613.368,3606.367,3611.316,125412
3611.088,2019/2/20 21:19,3614.115,3608.644,3612.108,65412
3609.815,2019/2/20 21:24,3613.264,3608.615,3610.805,42860
3613.055,2019/2/20 21:29,3613.916,3607.869,3613.083,68654
3614.347,2019/2/20 21:34,3615.308,3610.601,3613.836,65438
3614.889,2019/2/20 21:39,3621.081,3612.396,3614.355,115292
3616.095,2019/2/20 21:44,3619.782,3614.861,3616.308,38650
3619.968,2019/2/20 21:49,3620.744,3615.077,3617.055,33136
3616.293,2019/2/20 21:54,3620.774,3616.052,3618.03,26768
3619.231,2019/2/20 21:59,3619.259,3612.888,3616.589,56810
3622.492,2019/2/20 22:04,3625.323,3619.576,3623.212,103454
3619.085,2019/2/20 22:09,3626.032,3617.375,3620.074,49358
3620.819,2019/2/20 22:14,3621.032,3615.391,3618.333,48416
3621.35,2019/2/20 22:19,3624.75,3620.065,3620.574,39024
3621.534,2019/2/20 22:24,3626.207,3620.601,3625.966,34442
3623.245,2019/2/20 22:29,3625.009,3620.758,3622.71,17240
3624.02,2019/2/20 22:34,3626,3621.829,3622.069,30030
3625.754,2019/2/20 22:39,3625.967,3622.254,3624.017,17782
3627.112,2019/2/20 22:44,3629.73,3625.25,3627.993,73000
3632.045,2019/2/20 22:49,3634.747,3625.587,3634.292,110480
3633.949,2019/2/20 22:54,3634.715,3630.173,3631.162,38208
3626.634,2019/2/20 22:59,3636.868,3625.212,3627.777,83940
3621.321,2019/2/21 9:04,3637.607,3616.925,3618.838,157106
3621.547,2019/2/21 9:09,3624.244,3618.627,3623.818,59000
3622.334,2019/2/21 9:14,3626.97,3620.569,3623.296,44306
3620.937,2019/2/21 9:19,3623.297,3619.903,3620.909,27954
3617.17,2019/2/21 9:24,3623.389,3617.17,3619.897,36620
3616.618,2019/2/21 9:29,3619.104,3614.425,3617.366,54634
3617.796,2019/2/21 9:34,3617.796,3611.698,3616.804,63844
3617.604,2019/2/21 9:39,3623.016,3616.401,3621.263,45462
3622.791,2019/2/21 9:44,3624.287,3617.391,3624.285,26798
3625.03,2019/2/21 9:49,3630.916,3621.345,3627.97,60882
3625.007,2019/2/21 9:54,3631.185,3624.794,3625.784,33600
3629.98,2019/2/21 9:59,3631.717,3622.891,3631.689,35804
3627.07,2019/2/21 10:04,3630.969,3626.317,3628.779,26230
3627.291,2019/2/21 10:09,3631.272,3623.377,3630.524,33700
3627.228,2019/2/21 10:14,3629.022,3626.267,3627.976,11550
3625.781,2019/2/21 10:34,3628.161,3625.006,3625.994,16954
3629.246,2019/2/21 10:39,3631.227,3624.831,3627.75,26298
3631.474,2019/2/21 10:44,3632.221,3628.497,3630.991,35524
3632.782,2019/2/21 10:49,3633.744,3629.068,3629.28,34470
3634.513,2019/2/21 10:54,3638.182,3627.321,3636.25,90374
3638.196,2019/2/21 10:59,3639.198,3631.574,3635.711,68276
3636.771,2019/2/21 11:04,3639.198,3635.482,3637.765,33152
3637.539,2019/2/21 11:09,3637.724,3632.305,3636.55,39000
3638.714,2019/2/21 11:14,3639.462,3634.813,3637.512,32064
3632.54,2019/2/21 11:19,3640.458,3632.113,3634.249,54324
3635.037,2019/2/21 11:24,3638.499,3632.54,3635.998,32650
3628.89,2019/2/21 11:29,3634.59,3627.929,3630.121,65596
3619.633,2019/2/21 13:34,3632.031,3617.466,3618.374,146944
3623.772,2019/2/21 13:39,3625.003,3615.919,3623.294,92316
3630.039,2019/2/21 13:44,3631.48,3622.998,3629.234,78188
3630.745,2019/2/21 13:49,3634.702,3626.008,3633.685,72538
3627.526,2019/2/21 13:54,3631.706,3627.313,3629.718,28676
3622.884,2019/2/21 13:59,3628.112,3622.856,3624.65,48216
3623.662,2019/2/21 14:04,3625.371,3620.187,3625.158,45072
3617,2019/2/21 14:09,3625.186,3614.486,3616.972,70334
3617.373,2019/2/21 14:14,3618.735,3612.509,3613.472,77526
3611.733,2019/2/21 14:19,3622.64,3610.986,3616.199,64272
3607.328,2019/2/21 14:24,3612.269,3599.908,3604.577,202316
3612.25,2019/2/21 14:29,3615.005,3607.277,3611.317,68850
3614.708,2019/2/21 14:34,3615.759,3609.096,3613.212,44128
3615.671,2019/2/21 14:39,3616.447,3612.011,3613.99,42994
3627.798,2019/2/21 14:44,3630.612,3615.491,3627.798,117786
3625.072,2019/2/21 14:49,3628.574,3622.618,3625.072,44940
3630.776,2019/2/21 14:54,3635.27,3623.335,3632.755,106190
3623.704,2019/2/21 14:59,3630.02,3621.89,3624.637,101720
3626.599,2019/2/21 21:04,3627.561,3612.03,3623.839,147048
3621.099,2019/2/21 21:09,3627.278,3616.678,3622.418,81514
3627.828,2019/2/21 21:14,3632.411,3620.894,3630.015,83872
3631.738,2019/2/21 21:19,3635.179,3627.877,3631.346,78450
3636.259,2019/2/21 21:24,3637.455,3631.741,3635.448,62224
3636.08,2019/2/21 21:29,3638.965,3633.347,3635.299,50702
3637.043,2019/2/21 21:34,3639.568,3633.578,3639.568,42422
3636.046,2019/2/21 21:39,3636.827,3633.312,3635.865,28068
3634.547,2019/2/21 21:44,3636.821,3633.168,3636.082,18548
3636.242,2019/2/21 21:49,3640.16,3633.772,3637.985,40488
3636.364,2019/2/21 21:54,3638.501,3635.013,3638.053,21142
3629.681,2019/2/21 21:59,3638.44,3629.681,3635.12,41352
3631.908,2019/2/21 22:04,3633.625,3628.449,3631.153,44802
3631.893,2019/2/21 22:09,3632.87,3626.195,3630.177,49156
3629.679,2019/2/21 22:14,3633.845,3629.652,3633.402,24782
3629.989,2019/2/21 22:19,3631.631,3626.145,3629.781,38682
3630.221,2019/2/21 22:24,3631.183,3623.58,3629.259,51804
3631.752,2019/2/21 22:29,3633.978,3630.221,3631.752,27862
3630.807,2019/2/21 22:34,3635.281,3630.624,3631.769,26456
3633.304,2019/2/21 22:39,3634.447,3630.805,3632.523,13238
3636.245,2019/2/21 22:44,3636.453,3632.523,3632.758,20346
3631.751,2019/2/21 22:49,3637.203,3631.751,3633.495,19472
3630.489,2019/2/21 22:54,3632.906,3627.104,3628.067,38842
3633.921,2019/2/21 22:59,3633.921,3628.483,3631.553,38910
3639.21,2019/2/22 9:04,3639.418,3631.554,3638.245,93078
3669.907,2019/2/22 9:09,3671.623,3638.263,3664.985,406392
3672.638,2019/2/22 9:14,3674.398,3664.149,3672.457,175288
3671.062,2019/2/22 9:19,3674.853,3667.643,3670.572,105080
3675.002,2019/2/22 9:24,3675.237,3665.551,3672.324,100690
3673.313,2019/2/22 9:29,3675.056,3668.993,3670.945,57366
3673.021,2019/2/22 9:34,3675.001,3668.12,3672.268,66718
3673.79,2019/2/22 9:39,3678.065,3671.54,3674.031,85684
3676.039,2019/2/22 9:44,3676.36,3670.793,3674.272,39898
3677.569,2019/2/22 9:49,3678.043,3673.542,3675.88,41700
3675.768,2019/2/22 9:54,3679.522,3673.844,3673.844,52722
3676.764,2019/2/22 9:59,3679.503,3675.482,3678.508,36124
3673.276,2019/2/22 10:04,3677.515,3671.296,3674.576,46472
3674.573,2019/2/22 10:09,3678.323,3672.103,3677.125,34818
3673.841,2019/2/22 10:14,3674.83,3671.163,3672.879,31870
3672.665,2019/2/22 10:34,3675.578,3671.371,3672.9,21660
3668.977,2019/2/22 10:39,3673.594,3665.525,3667.499,73156
3668.234,2019/2/22 10:44,3669.939,3663.758,3667.689,50272
3668.817,2019/2/22 10:49,3672.178,3665.981,3668.998,46774
3671.492,2019/2/22 10:54,3672.481,3668.06,3670.974,30974
3669.951,2019/2/22 10:59,3672.476,3667.273,3669.743,17742
3673.242,2019/2/22 11:04,3673.47,3668.994,3672.696,23580
3673.947,2019/2/22 11:09,3674.786,3671.682,3674.701,19788
3671.226,2019/2/22 11:14,3675.51,3669.518,3671.021,19600
3670.506,2019/2/22 11:19,3673.185,3669.483,3672.431,13608
3669.486,2019/2/22 11:24,3672.195,3666.032,3666.989,31248
3667.636,2019/2/22 11:29,3671.462,3666.23,3668.728,27992
3672.155,2019/2/22 13:34,3673.898,3667.391,3673.898,35862
3676.101,2019/2/22 13:39,3677.814,3671.923,3677.272,51398
3678.848,2019/2/22 13:44,3679.057,3674.123,3675.335,35080
3675.28,2019/2/22 13:49,3679.057,3674.318,3676.061,36244
3679.535,2019/2/22 13:54,3682.084,3675.137,3677.3,74466
3681.515,2019/2/22 13:59,3682.269,3677.638,3681.306,31958
3671.592,2019/2/22 14:04,3682.504,3670.575,3677.006,58298
3668.851,2019/2/22 14:09,3671.586,3662.178,3669.369,128894
3673.879,2019/2/22 14:14,3678.573,3668.659,3671.72,51592
3672.04,2019/2/22 14:19,3673.672,3669.262,3670.686,34352
3669.697,2019/2/22 14:24,3674.146,3668.943,3674.146,17234
3672.401,2019/2/22 14:29,3673.156,3669.697,3671.022,12076
3673.014,2019/2/22 14:34,3676.109,3672.22,3675.355,24330
3670.666,2019/2/22 14:39,3675.147,3669.704,3673.212,23364
3672.672,2019/2/22 14:44,3676.131,3669.696,3675.169,30562
3672.882,2019/2/22 14:49,3676.03,3670.958,3672.155,30784
3675.879,2019/2/22 14:54,3676.114,3668.843,3672.389,47844
3678.127,2019/2/22 14:59,3678.598,3672.465,3675.447,95010
3677.852,2019/2/22 21:04,3687.867,3676.146,3681.096,156790
3681.331,2019/2/22 21:09,3685.177,3676.115,3682.321,65498
3691.765,2019/2/22 21:14,3692.51,3679.911,3689.033,95566
3687.991,2019/2/22 21:19,3692.481,3685.883,3687.833,54046
3687.264,2019/2/22 21:24,3689.222,3685.104,3687.451,34098
3683.749,2019/2/22 21:29,3688.225,3681.814,3686.229,35884
3683.058,2019/2/22 21:34,3684.55,3679.814,3683.029,45752
3681.549,2019/2/22 21:39,3684.77,3680.372,3682.294,15390
3685.266,2019/2/22 21:44,3686.227,3681.304,3684.834,20690
3684.009,2019/2/22 21:49,3685.499,3681.035,3684.48,17192
3682.834,2019/2/22 21:54,3684.754,3682.029,3683.266,12334
3688.392,2019/2/22 21:59,3689.383,3680.325,3684.765,42970
3689.887,2019/2/22 22:04,3690.878,3686.713,3688.711,39108
3690.677,2019/2/22 22:09,3692.653,3689.687,3690.677,37978
3692.657,2019/2/22 22:14,3694.602,3689.926,3693.647,42292
3691.455,2019/2/22 22:19,3695.357,3688.759,3689.504,51072
3690.439,2019/2/22 22:24,3691.484,3687.553,3690.467,18394
3691.898,2019/2/22 22:29,3693.417,3689.506,3692.182,15580
3692.227,2019/2/22 22:34,3694.61,3688.974,3692.415,34080
3696.903,2019/2/22 22:39,3698.422,3692.415,3694.206,70134
3697.194,2019/2/22 22:44,3700.169,3695.209,3698.9,56022
3699.341,2019/2/22 22:49,3701.598,3697.194,3699.153,44490
3697.889,2019/2/22 22:54,3703.047,3696.639,3697.86,75996
3697.891,2019/2/22 22:59,3699.069,3691.953,3695.235,94390
3688.446,2019/2/25 9:04,3710.783,3685.231,3694.617,285704
3689.178,2019/2/25 9:09,3690.889,3681.211,3686.982,129814
3677.973,2019/2/25 9:14,3689.202,3677.755,3680.264,114568
3671.363,2019/2/25 9:19,3677.951,3667.375,3669.138,159480
3660.609,2019/2/25 9:24,3672.787,3659.369,3662.071,146304
3665.579,2019/2/25 9:29,3670.489,3657.885,3668.795,101986
3668.01,2019/2/25 9:34,3668.01,3660.09,3664.666,81274
3664.004,2019/2/25 9:39,3668.01,3660.574,3662.798,43326
3664.532,2019/2/25 9:44,3670.268,3663.281,3666.538,55798
3672.474,2019/2/25 9:49,3673.435,3662.32,3670.926,71418
3669.28,2019/2/25 9:54,3674.927,3668.506,3668.535,52894
3669.961,2019/2/25 9:59,3671.938,3668.071,3671.48,27598
3672.723,2019/2/25 10:04,3674.702,3668.01,3674.457,39742
3674.166,2019/2/25 10:09,3675.213,3666.259,3670.969,39848
3674.015,2019/2/25 10:14,3679.151,3671.785,3676.675,58116
3674.536,2019/2/25 10:34,3675.526,3670.32,3672.056,35062
3672.767,2019/2/25 10:39,3677.25,3670.043,3670.043,23638
3669.272,2019/2/25 10:44,3672.739,3667.102,3668.525,31466
3667.017,2019/2/25 10:49,3669.272,3663.88,3666.114,38334
3667.837,2019/2/25 10:54,3669.043,3664.868,3666.347,22172
3669.788,2019/2/25 10:59,3671.494,3667.837,3670.317,15568
3669.849,2019/2/25 11:04,3671.987,3667.369,3670.252,13560
3669.024,2019/2/25 11:09,3673.481,3667.527,3668.25,33128
3668.063,2019/2/25 11:14,3670.014,3665.828,3669.024,21516
3662.422,2019/2/25 11:19,3669.031,3658.923,3659.472,66170
3670.012,2019/2/25 11:24,3670.814,3659.17,3669.267,51226
3650.313,2019/2/25 11:29,3670.047,3650.224,3664.541,84052
3652.18,2019/2/25 13:34,3656.923,3642.049,3648.249,170214
3646.737,2019/2/25 13:39,3653.921,3645.989,3649.704,59894
3652.104,2019/2/25 13:44,3656.096,3645.217,3655.79,56066
3652.356,2019/2/25 13:49,3655.819,3649.409,3650.434,33198
3653.874,2019/2/25 13:54,3656.098,3652.384,3653.874,24916
3653.129,2019/2/25 13:59,3655.137,3651.61,3654.119,17358
3652.202,2019/2/25 14:04,3656.047,3651.4,3654.596,19000
3648.685,2019/2/25 14:09,3654.345,3648.685,3650.392,21786
3654.051,2019/2/25 14:14,3655.038,3645.652,3653.49,42560
3645.052,2019/2/25 14:19,3654.261,3641.151,3642.64,73500
3652.242,2019/2/25 14:24,3652.919,3643.568,3650.479,74288
3657.726,2019/2/25 14:29,3662.878,3650.479,3657.197,86450
3654.781,2019/2/25 14:34,3658.962,3653.791,3656.242,40888
3654.062,2019/2/25 14:39,3657.695,3652.327,3652.601,29540
3654.515,2019/2/25 14:44,3655.512,3651.552,3654.522,22070
3642.906,2019/2/25 14:49,3654.748,3642.906,3648.14,55528
3645.59,2019/2/25 14:54,3648.302,3642.631,3645.176,70970
3632.748,2019/2/25 14:59,3646.456,3631.7,3634.541,168808
3634.179,2019/2/25 21:04,3634.207,3621.435,3626.002,192356
3631.778,2019/2/25 21:09,3634.956,3630.247,3633.672,67036
3627.652,2019/2/25 21:14,3635.707,3626.916,3630.132,61246
3631.166,2019/2/25 21:19,3634.59,3622.436,3633.797,95240
3628.365,2019/2/25 21:24,3632.626,3627.179,3630.148,40422
3622.751,2019/2/25 21:29,3630.147,3622.014,3625.186,57190
3629.391,2019/2/25 21:34,3631.342,3623.023,3629.587,61908
3629.081,2019/2/25 21:39,3629.391,3622.74,3627.383,45226
3623.69,2019/2/25 21:44,3628.857,3622.728,3624.679,39880
3630.823,2019/2/25 21:49,3633.768,3622.735,3630.599,58808
3629.894,2019/2/25 21:54,3634.759,3629.157,3630.855,31262
3626.694,2019/2/25 21:59,3630.09,3624.929,3626.666,33282
3631.558,2019/2/25 22:04,3632.547,3625.929,3632.547,31936
3637.531,2019/2/25 22:09,3639.776,3630.858,3637.319,79138
3642.738,2019/2/25 22:14,3642.738,3634.074,3636.597,40514
3651.9,2019/2/25 22:19,3656.298,3640.056,3655.093,139316
3664.308,2019/2/25 22:24,3668.21,3651.179,3657.121,154134
3665.1,2019/2/25 22:29,3668.712,3661.086,3663.345,113078
3661.355,2019/2/25 22:34,3668.355,3660.4,3662.453,96204
3660.787,2019/2/25 22:39,3664.808,3655.154,3658.578,86144
3656.201,2019/2/25 22:44,3661.297,3651.31,3655.016,67804
3653.261,2019/2/25 22:49,3657.191,3651.787,3655.493,36870
3664.049,2019/2/25 22:54,3666,3651.787,3665.038,67208
3659.968,2019/2/25 22:59,3664.049,3653.908,3658.156,51254
3659.72,2019/2/26 9:04,3662.57,3652.843,3657.769,71494
3663.888,2019/2/26 9:09,3664.625,3657.515,3661.685,49698
3662.085,2019/2/26 9:14,3663.888,3657.492,3660.296,33988
3662.865,2019/2/26 9:19,3663.859,3659.198,3661.392,21410
