id,wtid,rectime,averageWindSpeed,averagePower,averageGeneratorSpeed,averagePitchAngle
121,6-82,2019/1/1 20:00,0.5625013605169032,0.9979042831446752,0.9971577881638404,0.07746199625997562
140,6-82,2019/1/1 23:10,0.47010432898990145,0.8948318877613558,0.9973125140360137,0.005333519765374233
175,6-82,2019/1/2 5:00,0.46670457225863154,0.934976557416847,0.9974230093046115,0.007006852650078362
482,6-82,2019/1/4 8:10,0.1787766070981506,0.05423184952885399,0.6064256373933313,4.49337259197564E-4
541,6-82,2019/1/4 18:00,0.24612790082535793,0.15032566018771118,0.6382105663446327,5.616715824214076E-4
843,6-82,2019/1/6 20:20,0.44600886926524447,0.8231692961301369,0.9960978269392573,0.002729723769031272
1021,6-82,2019/1/8 2:00,0.5445011378670611,0.9927911100274961,0.9968094155725817,0.06403991872720069
1114,6-82,2019/1/8 17:40,0.14839577564492828,0.025370227190929403,0.6071915814178938,5.616715824214076E-4
1357,6-82,2019/1/10 10:20,0.6816292267202742,0.9923911040401682,0.9968354309710393,0.12007788865271389
1488,6-82,2019/1/11 8:20,0.5516832880649858,0.984047407160047,0.996482422637812,0.07448139323852103
1764,6-82,2019/1/13 13:30,0.1604749588216164,0.03900536516198571,0.6066899228694799,5.616715824214076E-4
1912,6-82,2019/1/14 14:10,0.4285406056662621,0.40069740590820807,0.8738398757502379,0.0819797073873211
2868,6-82,2019/1/21 5:40,0.45170374656632595,0.9839865419772319,0.9956579637165273,0.07049914018960966
2885,6-82,2019/1/21 8:30,0.5183710981992299,0.9943041989432378,0.9956365902230989,0.12784767898666397
3531,6-82,2019/1/25 20:10,0.5276537515874367,0.9959607622511505,0.9966858624598549,0.1318318021854059
3580,6-82,2019/1/26 4:20,0.2766700643727538,0.45591623955792615,0.8967275423510161,4.49337259197564E-4
3583,6-82,2019/1/26 4:50,0.2347424784177413,0.32323017109214086,0.8000289808593993,4.49337259197564E-4
3937,6-82,2019/1/28 15:50,0.14737280984998286,0.09251110791933378,0.6071572089095489,1.1233431199124016E-4
4085,6-82,2019/1/29 16:30,0.4949758170130452,0.5833543442874255,0.9730931193394704,0.15589662046574276
